-------------------------------------------- LOG FILE ----------------------------------------------------------------------------------

[29/10/22 18:59:07] [SRC_ADDR: ('127.0.0.1', 56507)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57100)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57101)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57102)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57103)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57104)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57105)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57106)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57107)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57108)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57109)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57110)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57111)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57113)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57114)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57115)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57116)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57117)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57118)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57119)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57120)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57121)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57122)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57123)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57124)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57125)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57126)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57127)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57128)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57129)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57130)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57131)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57132)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57133)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57134)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57135)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57136)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57137)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57138)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57139)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57140)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57141)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57142)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57143)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57144)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57145)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57146)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57147)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57148)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57149)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57150)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57151)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57152)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57153)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57154)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57155)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57156)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57157)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57158)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57159)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57161)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57162)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57163)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57164)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57165)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57167)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57168)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57169)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57170)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57171)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57172)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57173)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57174)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57175)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57176)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57177)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57178)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57179)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57180)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57181)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57182)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57183)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57184)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57185)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57186)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57187)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57188)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57189)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57190)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57191)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57192)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57193)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57194)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57195)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57196)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57197)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57198)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57200)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57201)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57202)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57203)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57204)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57205)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57206)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57207)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:01:11] [SRC_ADDR: ('127.0.0.1', 57208)] [401 Unauthorized] [USER: pabgalace] [PASS: 12345] [MSG: Canales te echamos de menos :(]
[29/10/22 19:03:56] [SRC_ADDR: ('127.0.0.1', 57242)] [200 ACK] [USER: anarodlop12] [PASS: betis] [MSG: Canales te echamos de menos :(]
[29/10/22 19:03:56] [SRC_ADDR: ('127.0.0.1', 57251)] [401 Unauthorized] [USER: pep] [PASS: betis] [MSG: Canales te echamos de menos :(]
[29/10/22 19:07:11] [SRC_ADDR: ('127.0.0.1', 55882)] [401 Unauthorized] [USER: pep] [PASS: betis] [MSG: Canales te echamos de menos :(]
[29/10/22 19:11:16] [SRC_ADDR: ('127.0.0.1', 56017)] [401 Unauthorized] [USER: pep] [PASS: betis] [MSG: Canales te echamos de menos :(]
